region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
SA1,adwin,daily_weekly_adjusted,69,5503,2020-06-23 15:30:00,284.1738053097347
SA1,adwin,daily_weekly_adjusted,70,5695,2020-06-27 15:30:00,-57.41318584070791
SA1,adwin,daily_weekly_adjusted,71,5887,2020-07-01 15:30:00,-325.07380530973444
SA1,adwin,daily_weekly_adjusted,72,6015,2020-07-04 07:30:00,83.360884955752
SA1,adwin,daily_weekly_adjusted,73,6175,2020-07-07 15:30:00,357.86380530973474
SA1,adwin,daily_weekly_adjusted,74,6271,2020-07-09 15:30:00,-42.700442477876095
SA1,adwin,daily_weekly_adjusted,75,6431,2020-07-12 23:30:00,269.2591964285714
SA1,adwin,daily_weekly_adjusted,76,6559,2020-07-15 15:30:00,-232.6338053097345
SA1,adwin,daily_weekly_adjusted,77,6655,2020-07-17 15:30:00,-333.4725663716815
SA1,adwin,daily_weekly_adjusted,78,6719,2020-07-18 23:30:00,173.92053097345138
SA1,adwin,daily_weekly_adjusted,79,6783,2020-07-20 07:30:00,256.11955752212384
SA1,adwin,daily_weekly_adjusted,80,6943,2020-07-23 15:30:00,-94.91044247787613
SA1,adwin,daily_weekly_adjusted,81,7199,2020-07-28 23:30:00,363.2836283185841
SA1,adwin,daily_weekly_adjusted,82,7327,2020-07-31 15:30:00,-235.71256637168153
SA1,adwin,daily_weekly_adjusted,83,7455,2020-08-03 07:30:00,270.12955752212383
SA1,adwin,daily_weekly_adjusted,84,7551,2020-08-05 07:30:00,350.01309734513256
SA1,adwin,daily_weekly_adjusted,85,7679,2020-08-07 23:30:00,310.82592920354
SA1,adwin,daily_weekly_adjusted,86,7711,2020-08-08 15:30:00,509.72681415929196
SA1,adwin,daily_weekly_adjusted,87,7743,2020-08-09 07:30:00,187.34642857142876
SA1,adwin,daily_weekly_adjusted,88,7807,2020-08-10 15:30:00,-209.40840707964594
SA1,adwin,daily_weekly_adjusted,89,7871,2020-08-11 23:30:00,113.06362831858405
SA1,adwin,daily_weekly_adjusted,90,8159,2020-08-17 23:30:00,107.68371681415942
SA1,adwin,daily_weekly_adjusted,91,8287,2020-08-20 15:30:00,-54.80044247787623
SA1,adwin,daily_weekly_adjusted,92,8447,2020-08-23 23:30:00,244.7391964285714
SA1,adwin,daily_weekly_adjusted,93,8543,2020-08-25 23:30:00,228.98362831858412
SA1,adwin,daily_weekly_adjusted,94,8575,2020-08-26 15:30:00,-413.04380530973447
SA1,adwin,daily_weekly_adjusted,95,8735,2020-08-29 23:30:00,-165.62946902654858
SA1,adwin,daily_weekly_adjusted,96,8799,2020-08-31 07:30:00,203.8095575221239
SA1,adwin,daily_weekly_adjusted,97,8863,2020-09-01 15:30:00,-239.95619469026542
SA1,adwin,daily_weekly_adjusted,98,8927,2020-09-02 23:30:00,-94.07725663716815
SA1,adwin,daily_weekly_adjusted,99,8991,2020-09-04 07:30:00,42.83495575221218
SA1,adwin,daily_weekly_adjusted,100,9119,2020-09-06 23:30:00,-159.11080357142873
SA1,adwin,daily_weekly_adjusted,101,9151,2020-09-07 15:30:00,-352.0784070796459
SA1,adwin,daily_weekly_adjusted,102,9183,2020-09-08 07:30:00,-155.37619469026527
SA1,adwin,daily_weekly_adjusted,103,9247,2020-09-09 15:30:00,-620.1438053097345
SA1,adwin,daily_weekly_adjusted,104,9311,2020-09-10 23:30:00,-212.28221238938045
SA1,adwin,daily_weekly_adjusted,105,9375,2020-09-12 07:30:00,-67.4991150442479
SA1,adwin,daily_weekly_adjusted,106,9439,2020-09-13 15:30:00,-567.0067857142856
SA1,adwin,daily_weekly_adjusted,107,9535,2020-09-15 15:30:00,-613.9061946902654
SA1,adwin,daily_weekly_adjusted,108,9791,2020-09-20 23:30:00,-141.7508035714286
SA1,adwin,daily_weekly_adjusted,109,9951,2020-09-24 07:30:00,-40.72619469026563
SA1,adwin,daily_weekly_adjusted,110,9983,2020-09-24 23:30:00,146.19778761061934
SA1,adwin,daily_weekly_adjusted,111,10175,2020-09-28 23:30:00,-21.586283185840784
SA1,adwin,daily_weekly_adjusted,112,10239,2020-09-30 07:30:00,-123.75690265486742
SA1,adwin,daily_weekly_adjusted,113,10303,2020-10-01 15:30:00,-592.3304424778761
SA1,adwin,daily_weekly_adjusted,114,10399,2020-10-03 15:30:00,124.50681415929216
SA1,adwin,daily_weekly_adjusted,115,10495,2020-10-05 15:30:00,-483.16840707964593
SA1,adwin,daily_weekly_adjusted,116,10591,2020-10-07 15:30:00,315.2761946902656
SA1,adwin,daily_weekly_adjusted,117,10655,2020-10-08 23:30:00,-221.14221238938057
SA1,adwin,daily_weekly_adjusted,118,10687,2020-10-09 15:30:00,-693.4925663716815
SA1,adwin,daily_weekly_adjusted,119,10911,2020-10-14 07:30:00,-124.75690265486742
SA1,adwin,daily_weekly_adjusted,120,10975,2020-10-15 15:30:00,10.719557522123978
SA1,adwin,daily_weekly_adjusted,121,11039,2020-10-16 23:30:00,-181.86407079646006
SA1,adwin,daily_weekly_adjusted,122,11103,2020-10-18 07:30:00,33.84642857142876
SA1,adwin,daily_weekly_adjusted,123,11583,2020-10-28 07:30:00,-44.01690265486741
SA1,adwin,daily_weekly_adjusted,124,11647,2020-10-29 15:30:00,-537.5204424778761
SA1,adwin,daily_weekly_adjusted,125,11679,2020-10-30 07:30:00,-85.78504424778794
SA1,adwin,daily_weekly_adjusted,126,11743,2020-10-31 15:30:00,-124.03318584070792
SA1,adwin,daily_weekly_adjusted,127,11807,2020-11-01 23:30:00,-168.87080357142872
SA1,adwin,daily_weekly_adjusted,128,11839,2020-11-02 15:30:00,-333.1784070796459
SA1,adwin,daily_weekly_adjusted,129,11935,2020-11-04 15:30:00,-294.6538053097345
SA1,adwin,daily_weekly_adjusted,130,11967,2020-11-05 07:30:00,-171.40619469026547
SA1,adwin,daily_weekly_adjusted,131,12031,2020-11-06 15:30:00,-653.3925663716815
SA1,adwin,daily_weekly_adjusted,132,12095,2020-11-07 23:30:00,-245.9694690265485
SA1,adwin,daily_weekly_adjusted,133,12127,2020-11-08 15:30:00,-476.93678571428563
SA1,adwin,daily_weekly_adjusted,134,12159,2020-11-09 07:30:00,-123.01044247787604
SA1,adwin,daily_weekly_adjusted,135,12223,2020-11-10 15:30:00,702.7938053097346
SA1,adwin,daily_weekly_adjusted,136,12287,2020-11-11 23:30:00,-239.84725663716813
SA1,adwin,daily_weekly_adjusted,137,12383,2020-11-13 23:30:00,-144.58407079646008
SA1,adwin,daily_weekly_adjusted,138,12415,2020-11-14 15:30:00,-483.76318584070793
SA1,adwin,daily_weekly_adjusted,139,12511,2020-11-16 15:30:00,-478.90840707964594
SA1,adwin,daily_weekly_adjusted,140,12639,2020-11-19 07:30:00,-309.0361946902656
SA1,adwin,daily_weekly_adjusted,141,12703,2020-11-20 15:30:00,-520.9725663716815
SA1,adwin,daily_weekly_adjusted,142,12767,2020-11-21 23:30:00,145.61053097345143
SA1,adwin,daily_weekly_adjusted,143,12799,2020-11-22 15:30:00,480.83321428571435
SA1,adwin,daily_weekly_adjusted,144,12863,2020-11-23 23:30:00,-81.95628318584068
SA1,adwin,daily_weekly_adjusted,145,12895,2020-11-24 15:30:00,-552.3961946902654
SA1,adwin,daily_weekly_adjusted,146,12959,2020-11-25 23:30:00,38.062743362831725
SA1,adwin,daily_weekly_adjusted,147,13023,2020-11-27 07:30:00,48.20495575221207
SA1,adwin,daily_weekly_adjusted,148,13119,2020-11-29 07:30:00,-214.01357142857137
SA1,adwin,daily_weekly_adjusted,149,13183,2020-11-30 15:30:00,6.8915929203540145
SA1,adwin,daily_weekly_adjusted,150,13247,2020-12-01 23:30:00,-290.906371681416
SA1,adwin,daily_weekly_adjusted,151,13279,2020-12-02 15:30:00,-714.4438053097344
SA1,adwin,daily_weekly_adjusted,152,13407,2020-12-05 07:30:00,-13.859115044248028
SA1,adwin,daily_weekly_adjusted,153,13503,2020-12-07 07:30:00,-328.99044247787606
SA1,adwin,daily_weekly_adjusted,154,13631,2020-12-09 23:30:00,-265.2772566371682
SA1,adwin,daily_weekly_adjusted,155,13663,2020-12-10 15:30:00,-665.0504424778761
SA1,adwin,daily_weekly_adjusted,156,13695,2020-12-11 07:30:00,-316.8350442477879
SA1,adwin,daily_weekly_adjusted,157,13759,2020-12-12 15:30:00,378.97681415929196
SA1,adwin,daily_weekly_adjusted,158,13823,2020-12-13 23:30:00,151.81919642857133
SA1,adwin,daily_weekly_adjusted,159,13919,2020-12-15 23:30:00,-66.35637168141602
SA1,adwin,daily_weekly_adjusted,160,13951,2020-12-16 15:30:00,-290.1238053097344
SA1,adwin,daily_weekly_adjusted,161,14015,2020-12-17 23:30:00,-201.65221238938057
SA1,adwin,daily_weekly_adjusted,162,14047,2020-12-18 15:30:00,-713.7825663716815
SA1,adwin,daily_weekly_adjusted,163,14175,2020-12-21 07:30:00,32.52955752212392
SA1,adwin,daily_weekly_adjusted,164,14239,2020-12-22 15:30:00,-580.8961946902654
SA1,adwin,daily_weekly_adjusted,165,14271,2020-12-23 07:30:00,-240.00690265486742
SA1,adwin,daily_weekly_adjusted,166,14431,2020-12-26 15:30:00,-43.32318584070799
SA1,adwin,daily_weekly_adjusted,167,14495,2020-12-27 23:30:00,-209.21080357142864
SA1,adwin,daily_weekly_adjusted,168,14527,2020-12-28 15:30:00,-796.2884070796458
SA1,adwin,daily_weekly_adjusted,169,14751,2021-01-02 07:30:00,-96.95911504424794
SA1,adwin,daily_weekly_adjusted,170,14911,2021-01-05 15:30:00,-718.2661946902654
SA1,adwin,daily_weekly_adjusted,171,15039,2021-01-08 07:30:00,-150.97504424778776
SA1,adwin,daily_weekly_adjusted,172,15071,2021-01-08 23:30:00,-45.78407079646013
SA1,adwin,daily_weekly_adjusted,173,15135,2021-01-10 07:30:00,86.87642857142873
SA1,adwin,daily_weekly_adjusted,174,15231,2021-01-12 07:30:00,-118.60619469026528
SA1,adwin,daily_weekly_adjusted,175,15295,2021-01-13 15:30:00,-461.4738053097344
SA1,adwin,daily_weekly_adjusted,176,15327,2021-01-14 07:30:00,-141.21619469026564
SA1,adwin,daily_weekly_adjusted,177,15423,2021-01-16 07:30:00,-100.96911504424793
SA1,adwin,daily_weekly_adjusted,178,15487,2021-01-17 15:30:00,-402.5767857142856
SA1,adwin,daily_weekly_adjusted,179,15519,2021-01-18 07:30:00,-76.03044247787602
SA1,adwin,daily_weekly_adjusted,180,15615,2021-01-20 07:30:00,-103.11690265486732
SA1,adwin,daily_weekly_adjusted,181,15647,2021-01-20 23:30:00,17.61274336283168
SA1,adwin,daily_weekly_adjusted,182,15711,2021-01-22 07:30:00,4.5649557522121995
SA1,adwin,daily_weekly_adjusted,183,15743,2021-01-22 23:30:00,54.005929203539836
SA1,adwin,daily_weekly_adjusted,184,15807,2021-01-24 07:30:00,358.96642857142865
SA1,adwin,daily_weekly_adjusted,185,15903,2021-01-26 07:30:00,-210.79619469026534
SA1,adwin,daily_weekly_adjusted,186,15999,2021-01-28 07:30:00,66.21380530973443
SA1,adwin,daily_weekly_adjusted,187,16063,2021-01-29 15:30:00,-365.41256637168146
SA1,adwin,daily_weekly_adjusted,188,16127,2021-01-30 23:30:00,-116.44946902654851
SA1,adwin,daily_weekly_adjusted,189,16159,2021-01-31 15:30:00,-291.8467857142856
SA1,adwin,daily_weekly_adjusted,190,16223,2021-02-01 23:30:00,-91.48628318584065
SA1,adwin,daily_weekly_adjusted,191,16255,2021-02-02 15:30:00,-598.2061946902654
SA1,adwin,daily_weekly_adjusted,192,16351,2021-02-04 15:30:00,-257.04044247787624
SA1,adwin,daily_weekly_adjusted,193,16383,2021-02-05 07:30:00,-182.20504424778778
SA1,adwin,daily_weekly_adjusted,194,16447,2021-02-06 15:30:00,-107.16318584070791
SA1,adwin,daily_weekly_adjusted,195,16511,2021-02-07 23:30:00,-158.68080357142867
SA1,adwin,daily_weekly_adjusted,196,16543,2021-02-08 15:30:00,-752.4484070796459
SA1,adwin,daily_weekly_adjusted,197,16607,2021-02-09 23:30:00,-68.7463716814159
SA1,adwin,daily_weekly_adjusted,198,16671,2021-02-11 07:30:00,184.53380530973436
SA1,adwin,daily_weekly_adjusted,199,16735,2021-02-12 15:30:00,-536.1225663716815
SA1,adwin,daily_weekly_adjusted,200,16831,2021-02-14 15:30:00,-679.1367857142857
SA1,adwin,daily_weekly_adjusted,201,16927,2021-02-16 15:30:00,275.86380530973474
SA1,adwin,daily_weekly_adjusted,202,16959,2021-02-17 07:30:00,48.273097345132555
SA1,adwin,daily_weekly_adjusted,203,17119,2021-02-20 15:30:00,-50.22318584070797
SA1,adwin,daily_weekly_adjusted,204,17183,2021-02-21 23:30:00,-85.12080357142872
SA1,adwin,daily_weekly_adjusted,205,17279,2021-02-23 23:30:00,-89.2463716814159
SA1,adwin,daily_weekly_adjusted,206,17311,2021-02-24 15:30:00,-663.9138053097345
SA1,adwin,daily_weekly_adjusted,207,17663,2021-03-03 23:30:00,-189.8772566371681
SA1,adwin,daily_weekly_adjusted,208,17695,2021-03-04 15:30:00,-628.1304424778762
SA1,adwin,daily_weekly_adjusted,209,17823,2021-03-07 07:30:00,138.80642857142857
SA1,adwin,daily_weekly_adjusted,210,17887,2021-03-08 15:30:00,-721.5584070796458
SA1,adwin,daily_weekly_adjusted,211,17983,2021-03-10 15:30:00,-3.8038053097343436
SA1,adwin,daily_weekly_adjusted,212,18047,2021-03-11 23:30:00,-165.40221238938057
SA1,adwin,daily_weekly_adjusted,213,18079,2021-03-12 15:30:00,-299.19256637168155
SA1,adwin,daily_weekly_adjusted,214,18143,2021-03-13 23:30:00,-224.82946902654862
SA1,adwin,daily_weekly_adjusted,215,18175,2021-03-14 15:30:00,-551.1867857142856
SA1,adwin,daily_weekly_adjusted,216,18335,2021-03-17 23:30:00,-165.4172566371683
SA1,adwin,daily_weekly_adjusted,217,18495,2021-03-21 07:30:00,111.19642857142867
SA1,adwin,daily_weekly_adjusted,218,18623,2021-03-23 23:30:00,-126.35637168141602
SA1,adwin,daily_weekly_adjusted,219,18687,2021-03-25 07:30:00,-60.34619469026552
SA1,adwin,daily_weekly_adjusted,220,18751,2021-03-26 15:30:00,-210.18256637168156
SA1,adwin,daily_weekly_adjusted,221,18783,2021-03-27 07:30:00,68.60088495575201
SA1,adwin,daily_weekly_adjusted,222,18879,2021-03-29 07:30:00,127.28955752212391
SA1,adwin,daily_weekly_adjusted,223,18975,2021-03-31 07:30:00,71.33309734513273
SA1,adwin,daily_weekly_adjusted,224,19135,2021-04-03 15:30:00,32.83681415929209
SA1,adwin,daily_weekly_adjusted,225,19199,2021-04-04 23:30:00,-8.660803571428687
SA1,adwin,daily_weekly_adjusted,226,19231,2021-04-05 15:30:00,-552.5984070796459
SA1,adwin,daily_weekly_adjusted,227,19359,2021-04-08 07:30:00,-175.8761946902655
SA1,adwin,daily_weekly_adjusted,228,19551,2021-04-12 07:30:00,-15.190442477876104
SA1,adwin,daily_weekly_adjusted,229,19615,2021-04-13 15:30:00,-40.616194690265274
SA1,adwin,daily_weekly_adjusted,230,19711,2021-04-15 15:30:00,-534.2704424778761
SA1,adwin,daily_weekly_adjusted,231,19839,2021-04-18 07:30:00,98.48642857142863
SA1,adwin,daily_weekly_adjusted,232,19903,2021-04-19 15:30:00,-413.03840707964594
SA1,adwin,daily_weekly_adjusted,233,19999,2021-04-21 15:30:00,-123.60380530973453
SA1,adwin,daily_weekly_adjusted,234,20063,2021-04-22 23:30:00,-54.272212389380456
SA1,adwin,daily_weekly_adjusted,235,20127,2021-04-24 07:30:00,98.17088495575217
SA1,adwin,daily_weekly_adjusted,236,20255,2021-04-26 23:30:00,-61.846283185840775
SA1,adwin,daily_weekly_adjusted,237,20287,2021-04-27 15:30:00,-363.0761946902653
