region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,adwin,daily_weekly_adjusted,67,8671,2020-08-28 15:30:00,-1651.477433628319
NSW1,adwin,daily_weekly_adjusted,68,8735,2020-08-29 23:30:00,437.246902654867
NSW1,adwin,daily_weekly_adjusted,69,8767,2020-08-30 15:30:00,-1576.1102678571433
NSW1,adwin,daily_weekly_adjusted,70,8895,2020-09-02 07:30:00,417.8421238938063
NSW1,adwin,daily_weekly_adjusted,71,9055,2020-09-05 15:30:00,-1672.2672566371675
NSW1,adwin,daily_weekly_adjusted,72,9151,2020-09-07 15:30:00,-1703.4052212389379
NSW1,adwin,daily_weekly_adjusted,73,9215,2020-09-08 23:30:00,-287.20150442477825
NSW1,adwin,daily_weekly_adjusted,74,9311,2020-09-10 23:30:00,98.65840707964617
NSW1,adwin,daily_weekly_adjusted,75,9343,2020-09-11 15:30:00,-1679.517433628319
NSW1,adwin,daily_weekly_adjusted,76,9407,2020-09-12 23:30:00,-140.07309734513274
NSW1,adwin,daily_weekly_adjusted,77,9503,2020-09-14 23:30:00,-330.4927433628318
NSW1,adwin,daily_weekly_adjusted,78,9535,2020-09-15 15:30:00,-1865.0776991150442
NSW1,adwin,daily_weekly_adjusted,79,9887,2020-09-22 23:30:00,-626.3315044247784
NSW1,adwin,daily_weekly_adjusted,80,9919,2020-09-23 15:30:00,-1551.670707964603
NSW1,adwin,daily_weekly_adjusted,81,10047,2020-09-26 07:30:00,-564.1800884955746
NSW1,adwin,daily_weekly_adjusted,82,10079,2020-09-26 23:30:00,50.346902654866426
NSW1,adwin,daily_weekly_adjusted,83,10111,2020-09-27 15:30:00,-1492.2902678571436
NSW1,adwin,daily_weekly_adjusted,84,10175,2020-09-28 23:30:00,-203.16274336283186
NSW1,adwin,daily_weekly_adjusted,85,10207,2020-09-29 15:30:00,-2031.6876991150439
NSW1,adwin,daily_weekly_adjusted,86,10303,2020-10-01 15:30:00,-2036.0850442477868
NSW1,adwin,daily_weekly_adjusted,87,10367,2020-10-02 23:30:00,-654.568053097345
