region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,page_hinkley,daily_weekly_adjusted,63,1889,2020-04-09 08:30:00,-1302.3801769911506
NSW1,page_hinkley,daily_weekly_adjusted,64,1919,2020-04-09 23:30:00,-677.9715929203539
NSW1,page_hinkley,daily_weekly_adjusted,65,1949,2020-04-10 14:30:00,-2056.4488495575233
NSW1,page_hinkley,daily_weekly_adjusted,66,1979,2020-04-11 05:30:00,-1104.8170796460172
NSW1,page_hinkley,daily_weekly_adjusted,67,2009,2020-04-11 20:30:00,-1102.4118584070793
NSW1,page_hinkley,daily_weekly_adjusted,68,2039,2020-04-12 11:30:00,-1798.4912499999991
NSW1,page_hinkley,daily_weekly_adjusted,69,2069,2020-04-13 02:30:00,-466.10469026548617
NSW1,page_hinkley,daily_weekly_adjusted,70,2099,2020-04-13 17:30:00,-1866.8625663716812
NSW1,page_hinkley,daily_weekly_adjusted,71,2129,2020-04-14 08:30:00,-1708.6639823008854
NSW1,page_hinkley,daily_weekly_adjusted,72,2159,2020-04-14 23:30:00,-633.1015044247788
NSW1,page_hinkley,daily_weekly_adjusted,73,2189,2020-04-15 14:30:00,-1387.0657522123884
NSW1,page_hinkley,daily_weekly_adjusted,74,2219,2020-04-16 05:30:00,-1031.1022123893817
NSW1,page_hinkley,daily_weekly_adjusted,75,2249,2020-04-16 20:30:00,-1346.0585840707954
NSW1,page_hinkley,daily_weekly_adjusted,76,2279,2020-04-17 11:30:00,-1838.7569911504415
NSW1,page_hinkley,daily_weekly_adjusted,77,2309,2020-04-18 02:30:00,-513.5640707964603
NSW1,page_hinkley,daily_weekly_adjusted,78,2339,2020-04-18 17:30:00,-1266.5323008849564
NSW1,page_hinkley,daily_weekly_adjusted,79,2369,2020-04-19 08:30:00,-1237.580803571428
NSW1,page_hinkley,daily_weekly_adjusted,80,2399,2020-04-19 23:30:00,-443.7574999999997
NSW1,page_hinkley,daily_weekly_adjusted,81,2429,2020-04-20 14:30:00,-1326.642920353982
NSW1,page_hinkley,daily_weekly_adjusted,82,2459,2020-04-21 05:30:00,-990.2977876106188
NSW1,page_hinkley,daily_weekly_adjusted,83,2489,2020-04-21 20:30:00,-1345.622035398229
NSW1,page_hinkley,daily_weekly_adjusted,84,2519,2020-04-22 11:30:00,-1776.7427433628318
NSW1,page_hinkley,daily_weekly_adjusted,85,2549,2020-04-23 02:30:00,-291.151504424779
