region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
SA1,page_hinkley,raw_30min,81,2429,2020-04-20 14:30:00,1012.8
SA1,page_hinkley,raw_30min,82,2459,2020-04-21 05:30:00,1073.86
SA1,page_hinkley,raw_30min,83,2489,2020-04-21 20:30:00,1405.97
SA1,page_hinkley,raw_30min,84,2519,2020-04-22 11:30:00,970.76
SA1,page_hinkley,raw_30min,85,2549,2020-04-23 02:30:00,1183.21
SA1,page_hinkley,raw_30min,86,2579,2020-04-23 17:30:00,1354.03
SA1,page_hinkley,raw_30min,87,2609,2020-04-24 08:30:00,1302.45
SA1,page_hinkley,raw_30min,88,2639,2020-04-24 23:30:00,1266.17
SA1,page_hinkley,raw_30min,89,2669,2020-04-25 14:30:00,979.99
SA1,page_hinkley,raw_30min,90,2699,2020-04-26 05:30:00,976.13
SA1,page_hinkley,raw_30min,91,2729,2020-04-26 20:30:00,1376.16
SA1,page_hinkley,raw_30min,92,2759,2020-04-27 11:30:00,841.24
SA1,page_hinkley,raw_30min,93,2789,2020-04-28 02:30:00,1185.77
SA1,page_hinkley,raw_30min,94,2819,2020-04-28 17:30:00,1499.21
SA1,page_hinkley,raw_30min,95,2849,2020-04-29 08:30:00,1430.51
SA1,page_hinkley,raw_30min,96,2879,2020-04-29 23:30:00,1357.92
SA1,page_hinkley,raw_30min,97,2909,2020-04-30 14:30:00,1114.84
SA1,page_hinkley,raw_30min,98,2939,2020-05-01 05:30:00,1061.05
SA1,page_hinkley,raw_30min,99,2969,2020-05-01 20:30:00,1517.71
SA1,page_hinkley,raw_30min,100,2999,2020-05-02 11:30:00,759.76
SA1,page_hinkley,raw_30min,101,3029,2020-05-03 02:30:00,1254.42
SA1,page_hinkley,raw_30min,102,3059,2020-05-03 17:30:00,1530.62
SA1,page_hinkley,raw_30min,103,3089,2020-05-04 08:30:00,1537.41
SA1,page_hinkley,raw_30min,104,3119,2020-05-04 23:30:00,1440.35
SA1,page_hinkley,raw_30min,105,3149,2020-05-05 14:30:00,989.78
SA1,page_hinkley,raw_30min,106,3179,2020-05-06 05:30:00,1092.23
SA1,page_hinkley,raw_30min,107,3209,2020-05-06 20:30:00,1450.56
SA1,page_hinkley,raw_30min,108,3239,2020-05-07 11:30:00,744.74
SA1,page_hinkley,raw_30min,109,3269,2020-05-08 02:30:00,1193.58
SA1,page_hinkley,raw_30min,110,3299,2020-05-08 17:30:00,1270.79
SA1,page_hinkley,raw_30min,111,3329,2020-05-09 08:30:00,1075.51
SA1,page_hinkley,raw_30min,112,3359,2020-05-09 23:30:00,1334.34
SA1,page_hinkley,raw_30min,113,3389,2020-05-10 14:30:00,855.14
SA1,page_hinkley,raw_30min,114,3419,2020-05-11 05:30:00,1243.63
SA1,page_hinkley,raw_30min,115,3449,2020-05-11 20:30:00,1855.79
SA1,page_hinkley,raw_30min,116,3479,2020-05-12 11:30:00,1061.52
SA1,page_hinkley,raw_30min,117,3509,2020-05-13 02:30:00,1248.03
SA1,page_hinkley,raw_30min,118,3539,2020-05-13 17:30:00,1789.34
SA1,page_hinkley,raw_30min,119,3569,2020-05-14 08:30:00,1679.21
SA1,page_hinkley,raw_30min,120,3599,2020-05-14 23:30:00,1560.34
SA1,page_hinkley,raw_30min,121,3629,2020-05-15 14:30:00,948.25
SA1,page_hinkley,raw_30min,122,3659,2020-05-16 05:30:00,1111.0
SA1,page_hinkley,raw_30min,123,3689,2020-05-16 20:30:00,1787.93
SA1,page_hinkley,raw_30min,124,3719,2020-05-17 11:30:00,783.39
SA1,page_hinkley,raw_30min,125,3749,2020-05-18 02:30:00,1244.38
SA1,page_hinkley,raw_30min,126,3779,2020-05-18 17:30:00,1529.43
SA1,page_hinkley,raw_30min,127,3809,2020-05-19 08:30:00,1386.28
SA1,page_hinkley,raw_30min,128,3839,2020-05-19 23:30:00,1297.24
SA1,page_hinkley,raw_30min,129,3869,2020-05-20 14:30:00,1244.16
SA1,page_hinkley,raw_30min,130,3899,2020-05-21 05:30:00,1067.61
SA1,page_hinkley,raw_30min,131,3929,2020-05-21 20:30:00,1947.71
SA1,page_hinkley,raw_30min,132,3959,2020-05-22 11:30:00,1538.47
SA1,page_hinkley,raw_30min,133,3989,2020-05-23 02:30:00,1194.89
SA1,page_hinkley,raw_30min,134,4019,2020-05-23 17:30:00,1518.35
SA1,page_hinkley,raw_30min,135,4049,2020-05-24 08:30:00,1171.06
SA1,page_hinkley,raw_30min,136,4079,2020-05-24 23:30:00,1452.92
SA1,page_hinkley,raw_30min,137,4109,2020-05-25 14:30:00,1048.76
SA1,page_hinkley,raw_30min,138,4139,2020-05-26 05:30:00,1176.35
SA1,page_hinkley,raw_30min,139,4169,2020-05-26 20:30:00,1807.08
SA1,page_hinkley,raw_30min,140,4199,2020-05-27 11:30:00,1188.31
SA1,page_hinkley,raw_30min,141,4229,2020-05-28 02:30:00,1352.4
SA1,page_hinkley,raw_30min,142,4259,2020-05-28 17:30:00,1648.03
SA1,page_hinkley,raw_30min,143,4289,2020-05-29 08:30:00,1655.99
SA1,page_hinkley,raw_30min,144,4319,2020-05-29 23:30:00,1315.68
SA1,page_hinkley,raw_30min,145,4349,2020-05-30 14:30:00,1230.44
SA1,page_hinkley,raw_30min,146,4379,2020-05-31 05:30:00,1110.48
SA1,page_hinkley,raw_30min,147,4409,2020-05-31 20:30:00,1572.85
SA1,page_hinkley,raw_30min,148,4439,2020-06-01 11:30:00,1224.02
SA1,page_hinkley,raw_30min,149,4469,2020-06-02 02:30:00,1356.53
SA1,page_hinkley,raw_30min,150,4499,2020-06-02 17:30:00,1695.78
SA1,page_hinkley,raw_30min,151,4529,2020-06-03 08:30:00,1646.19
SA1,page_hinkley,raw_30min,152,4559,2020-06-03 23:30:00,1570.67
SA1,page_hinkley,raw_30min,153,4589,2020-06-04 14:30:00,1090.72
SA1,page_hinkley,raw_30min,154,4619,2020-06-05 05:30:00,1336.02
SA1,page_hinkley,raw_30min,155,4649,2020-06-05 20:30:00,2089.25
SA1,page_hinkley,raw_30min,156,4679,2020-06-06 11:30:00,1255.82
SA1,page_hinkley,raw_30min,157,4709,2020-06-07 02:30:00,1367.52
SA1,page_hinkley,raw_30min,158,4739,2020-06-07 17:30:00,1709.69
SA1,page_hinkley,raw_30min,159,4769,2020-06-08 08:30:00,1609.11
